epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.24569961405776042,,2.7981557377049184e-05
0.004,200192,1432.7,0.14128095052583747,,4.600922131147541e-05
0.006,300288,1432.8,0.13343611039469006,,6.403688524590163e-05
0.008,400384,1431.6,0.12889634684452314,,8.206454918032786e-05
0.01,500480,1431.3,0.12361700539393804,,0.00010201000000000001
0.012,600576,1429.2,0.11771380886092515,,0.00011961474756866651
0.014,700672,1391.2,0.11293927284762682,,0.00014307687835915807
0.016,800768,1433.3,0.1086890334096711,,0.00015804588547029355
0.018,900864,1425.9,0.10466784368390622,,0.00018532123022052289
0.02,1000960,1422.9,0.10098964450380686,,0.00020067633683953847
0.022,1101056,1426.1,0.09761842147773489,,0.0002306722744040366
0.024,1201152,1007.6,0.09502043272070873,,0.00024978501914089154
0.026,1301248,1437.8,0.09275587621476035,,0.00027318619677157426
0.028,1401344,1386.8,0.09068550407657842,,0.0002871214383555207
0.03,1501440,1430.5,0.08892342343430995,,0.0002958215050591314
0.032,1601536,1425.8,0.08733545411425783,,0.0003171606934873975
0.034,1701632,1423.8,0.08608907680301105,,0.00033003868945736674
0.036,1801728,1425.7,0.08488483892758485,,0.0003468739795415254
0.038,1901824,1424.9,0.08376647404316441,,0.00036456803861632505
0.04,2001920,1424.6,0.08263059983701657,,0.0003793709629019827
0.042,2102016,1424.1,0.08132439266766428,,0.00039477494527336444
0.044,2202112,1423.5,0.08017995275194993,,0.0004149124350099836
0.046,2302208,1423.4,0.07897750595036675,,0.00044043791049802546
0.048,2402304,1384.8,0.07767477206638097,,0.0004583214558202664
0.05,2502400,1427.1,0.07655987463643789,,0.00047693114479560703
0.052,2602496,1427.4,0.0753838564543163,,0.0005012594263858812
0.054,2702592,1426.5,0.07426263870256941,,0.0005268286948389224
0.056,2802688,1426.8,0.07339318738797741,,0.0005537022529567734
0.058,2902784,996.1,0.07234766795430951,,0.0005761847847728527
0.06,3002880,1439.1,0.07147440882137669,,0.0005995801975356175
0.062,3102976,1383.5,0.07085336104530812,,0.000636466461585386
0.064,3203072,1428.7,0.07001857551010064,,0.0006492594374632524
0.066,3303168,1429.2,0.06914595470708959,,0.0006689326476778264
0.068,3403264,1428.4,0.06836325334161139,,0.0006823781938961507
0.07,3503360,1428.1,0.06756724510580073,,0.000710085484904892
0.072,3603456,1427.8,0.06676593779221825,,0.0007613077513845834
0.074,3703552,1551.2,0.06618256493450125,,0.0007843761375592877
0.076,3803648,1423.7,0.06534179160966898,,0.0008001420979242294
0.078,3903744,1426.4,0.0645039045273343,,0.0008162249540925064
0.08,4003840,1002.8,0.06371405975097585,,0.0008409573864264635
0.082,4103936,1440.9,0.06298248518420302,,0.0008751036285544974
0.084,4204032,1392.5,0.06221344557297809,,0.0008838546648400424
0.086,4304128,1431.8,0.06138776901089932,,0.0009016201436033273
0.088,4404224,1429.7,0.06063089259635762,,0.0009289401355746517
0.09,4504320,1429.8,0.05997893590565838,,0.0009382295369303982
0.092,4604416,1429.0,0.05941303072454374,,0.0009570879506226992
0.094,4704512,1551.4,0.05888816818137608,,0.0009959495593406629
0.096,4804608,1425.6,0.058432624687242994,,0.0009959495593406629
0.098,4904704,1427.5,0.056176366193977464,,0.0007929153946667251
0.1,5004800,1428.1,0.055128408009972416,,0.0008169415240405215
0.102,5104896,1426.6,0.054805351664190705,,0.0008251109392809268
0.104,5204992,1426.5,0.054300810255662864,,0.0008333620486737361
0.106,5305088,1005.8,0.05399202193369341,,0.0008586137521105991
0.108,5405184,1438.8,0.053729384222908703,,0.0008758718885280222
0.11,5505280,1433.0,0.053391028538613064,,0.0008934769134874355
0.112,5605376,1555.0,0.053039011776523516,,0.0009024116826223098
0.114,5705472,1426.8,0.05275427880685043,,0.0009024116826223098
0.116,5805568,1427.8,0.05101681489240178,,0.0007042899117057173
0.118,5905664,1426.7,0.050041129769724045,,0.0007184461389310022
0.12,6005760,1426.5,0.04972241917991882,,0.0007402157753867505
0.122,6105856,1383.8,0.04956976160445177,,0.0007550941124720241
0.124,6205952,1427.3,0.048804312791970686,,0.0005777036280995338
0.126,6306048,1428.6,0.0473430161566838,,0.0006132440423029612
0.128,6406144,1551.5,0.04737028469095755,,0.0006381442095290712
0.13,6506240,1424.7,0.04706038834760561,,0.0004786081571468034
0.132,6606336,1426.2,0.04573132777038742,,0.000518264052334714
0.134,6706432,1424.1,0.045345786244363126,,0.0005286811597866417
0.136,6806528,1427.1,0.04508480019962696,,0.0005393076510983532
0.138,6906624,1428.4,0.04504796886421226,,0.0005447007276093368
0.14,7006720,1551.0,0.04487100811413182,,0.0005556492122342845
0.142,7106816,1422.5,0.04469543729749177,,0.0005668177614001936
0.144,7206912,1428.6,0.04455459891530254,,0.0005668177614001936
0.146,7307008,1388.4,0.043564255918611954,,0.00044237462658919854
0.148,7407104,1426.8,0.04289613477409343,,0.00044679837285509054
0.15,7507200,1431.0,0.04209700731746376,,0.0003418342651121084
0.152,7607296,1422.9,0.04122338578333635,,0.0003521921851792704
0.154,7707392,1424.0,0.041039175370617596,,0.0003557141070310631
0.156,7807488,1008.1,0.04088805902682607,,0.0002667855802732973
0.158,7907584,1439.2,0.0402556273257336,,0.0002776181446425701
0.1598,8000000,1543.6,0.03977541250906823,,0.0002803943260889958
