epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.2477543799925948,,2.7981557377049184e-05
0.004,200192,1369.3,0.18711219712748856,,4.600922131147541e-05
0.006,300288,1488.2,0.1929504523039474,,6.403688524590163e-05
0.008,400384,1366.3,0.18514146924476185,,8.206454918032786e-05
0.01,500480,1365.6,0.17777678115136178,,0.00010201000000000001
0.012,600576,1368.6,0.1740143754903008,,0.00011494742132376225
0.014,700672,1338.0,0.1695116336845681,,0.00013082088781170802
0.016,800768,1372.7,0.16412522352260092,,0.00014888637335882211
0.018,900864,1486.1,0.17776136267977907,,0.00015648107472306292
0.02,1000960,1464.2,0.17992636191722988,,0.0001173608060422972
0.022,1101056,1351.7,0.1643932311202559,,8.890081057704013e-05
0.024,1201152,1369.0,0.15769219291789452,,9.820180233038898e-05
0.026,1301248,1369.1,0.15429033491465136,,0.00010633848015822492
0.028,1401344,1368.5,0.1510697772054721,,0.00011400924386696277
0.03,1501440,1369.1,0.14875364913355055,,0.00012223334081676012
0.032,1601536,1326.8,0.14634535021489234,,0.00013368480468229873
0.034,1701632,1370.3,0.144017680488584,,0.00013911294382846684
0.036,1801728,1370.3,0.14278791471363028,,0.00015063938406431775
0.038,1901824,1370.2,0.14101417271225045,,0.00016150580907498043
0.04,2001920,1368.0,0.13923129854757157,,0.00016974422848733622
0.042,2102016,1368.6,0.13761081445552503,,0.00018018691898752766
0.044,2202112,1368.6,0.13675396239666074,,0.00019318476583377026
0.046,2302208,1485.1,0.13738629568720717,,0.00019706777962702902
0.048,2402304,1467.7,0.13962918775313346,,0.00014780083472027176
0.05,2502400,1348.3,0.13322626946070004,,0.0001568935643312164
0.052,2602496,1368.9,0.1311751012225895,,0.00017159218068800778
0.054,2702592,1367.4,0.12938865523813936,,0.00018397004306074688
0.056,2802688,1335.1,0.12870017825947394,,0.00019335436417417478
0.058,2902784,1487.2,0.1269908344082515,,0.00019921319476301646
0.06,3002880,1365.6,0.12663607324099602,,0.0002012053267106466
0.062,3102976,1365.5,0.1269572414553074,,0.00015090399503298496
0.064,3203072,1367.8,0.1237355080025885,,0.00016340740292753432
0.066,3303168,1365.4,0.12228892655933604,,0.00017004239875007796
0.068,3403264,1484.4,0.13193571660905848,,0.00017004239875007796
0.07,3503360,1481.6,0.12539694822200423,,0.00012753179906255848
0.072,3603456,1352.2,0.12142823428830223,,9.757139116778693e-05
0.074,3703552,1484.6,0.11987443954286063,,9.953257613025945e-05
0.076,3803648,1361.4,0.1190608494612567,,0.00010254851271958243
0.078,3903744,1483.6,0.12065138063772256,,0.00010254851271958243
0.08,4003840,1316.8,0.11866507505821755,,7.768049838508369e-05
0.082,4103936,1369.5,0.11748056814951055,,8.003429516665011e-05
0.084,4204032,1485.6,0.11712330360622968,,8.164298449949979e-05
0.086,4304128,1483.2,0.11670339286632245,,8.164298449949979e-05
0.088,4404224,1365.0,0.11598779282072925,,6.564924745007877e-05
0.09,4504320,1368.8,0.11583075409426409,,6.630573992457956e-05
0.092,4604416,1368.8,0.1156384047797269,,5.07288639727977e-05
0.094,4704512,1486.7,0.11500595879676702,,5.123615261252568e-05
0.096,4804608,1483.1,0.11454852900998977,,3.8811385603988205e-05
0.098,4904704,1366.5,0.11412628116967428,,3.998740939917465e-05
0.1,5004800,1369.2,0.11375654709842199,,2.999055704938099e-05
0.102,5104896,1486.7,0.11355369978243737,,3.059336724607355e-05
0.104,5204992,1485.1,0.11335781289031134,,3.089930091853428e-05
0.106,5305088,1370.9,0.11317645327743057,,3.2153936442023455e-05
0.108,5405184,1487.1,0.11301626996768405,,3.2153936442023455e-05
0.11,5505280,1367.9,0.11281054983358554,,2.411545233151759e-05
0.112,5605376,1487.2,0.11258288385236964,,1.8267455141124577e-05
0.114,5705472,1367.9,0.11234710180698454,,1.8267455141124577e-05
0.116,5805568,1486.0,0.11227119224303214,,1.3700591355843433e-05
0.118,5905664,1483.5,0.11217672789416959,,1.03781979520514e-05
0.12,6005760,1483.4,0.11208129403612498,,1.03781979520514e-05
0.122,6105856,1482.7,0.11191910812083412,,7.783648464038551e-06
0.124,6205952,1482.0,0.11187303252994557,,5.837736348028913e-06
0.126,6306048,1327.6,0.11168891256270201,,5.896113711509202e-06
0.128,6406144,1486.2,0.11161004542313574,,4.4663061364682205e-06
0.13,6506240,1483.8,0.11151372930963936,,4.510969197832902e-06
0.132,6606336,1481.7,0.1116311037365128,,3.3832268983746766e-06
0.134,6706432,1476.4,0.11153595023752784,,3.4170591673584233e-06
0.136,6806528,1355.3,0.11139226904915422,,3.4170591673584233e-06
0.138,6906624,1483.9,0.11138933782687273,,2.588422319274006e-06
