epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.25060578997787614,,2.7981557377049184e-05
0.004,200192,1451.5,0.14059849716056033,,4.600922131147541e-05
0.006,300288,1466.0,0.1326033786663314,,6.403688524590163e-05
0.008,400384,1460.9,0.1280074640346305,,8.206454918032786e-05
0.01,500480,1458.0,0.12257230984966469,,0.00010201000000000001
0.012,600576,1457.7,0.1162345980477455,,0.00012201900399479672
0.014,700672,1452.2,0.11134983753533009,,0.00014025769861695722
0.016,800768,1458.0,0.10705619373970934,,0.0001677688921462944
0.018,900864,1420.3,0.10342087869144156,,0.00020268310020793385
0.02,1000960,1450.8,0.09985924502620307,,0.00023766187499075331
0.022,1101056,1450.9,0.09685810018911996,,0.00025992729255593853
0.024,1201152,1450.0,0.09421324499351594,,0.0002928925792664667
0.026,1301248,1449.3,0.09178412980054651,,0.0003171606934873975
0.028,1401344,1446.6,0.0896307503628304,,0.00035034271933694067
0.03,1501440,1448.6,0.08798575910079814,,0.0003682137190024883
0.032,1601536,1402.9,0.08634574515054293,,0.0004067370208900927
0.034,1701632,1449.4,0.08499698032198659,,0.00043607713910695587
0.036,1801728,1448.5,0.08350050264535963,,0.0004537836196240261
0.038,1901824,1447.6,0.08214209604141352,,0.0004865174608059987
0.04,2001920,1449.1,0.08087397747866028,,0.0005216125691474479
0.042,2102016,1447.7,0.07949590785881443,,0.0005537022529567734
0.044,2202112,1447.5,0.07816902485192584,,0.0005936437599362549
0.046,2302208,1451.7,0.07669793641018441,,0.0006177480771011443
0.048,2402304,1446.4,0.07526745647192001,,0.0006557520318378849
0.05,2502400,1446.8,0.07398478136114452,,0.0006892019758351122
0.052,2602496,1015.5,0.07280652665192514,,0.0007389178030348251
0.054,2702592,1461.4,0.07160844943483773,,0.0007613077513845834
0.056,2802688,1453.4,0.0703652842194223,,0.0008001420979242294
0.058,2902784,1450.3,0.06935543069601668,,0.0008409573864264635
0.06,3002880,1448.9,0.06818374558864042,,0.0008578606298936353
0.062,3102976,1447.8,0.06704814076576086,,0.0009016201436033273
0.064,3203072,1449.2,0.06614275055620676,,0.0009476118322997021
0.066,3303168,1399.4,0.06520208390548711,,0.0009860886726145177
0.068,3403264,1450.7,0.06441736292770452,,0.001036389105207627
0.07,3503360,1448.9,0.0637032049315055,,0.0010784706587993688
0.072,3603456,1576.5,0.06298119814880669,,0.0011111493982316485
0.074,3703552,1443.7,0.0621863903997042,,0.0011448183361474657
0.076,3803648,1447.2,0.06144354853521832,,0.0011562665195089404
0.078,3903744,1446.9,0.06091095154623851,,0.001239674212023265
0.0799,4000000,1568.6,0.060542810678561314,,0.0012772375803217818
