epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.2500533217283161,,2.7981557377049184e-05
0.004,200192,1419.3,0.14284464652123657,,4.600922131147541e-05
0.006,300288,1422.5,0.13504090566007074,,6.403688524590163e-05
0.008,400384,1004.3,0.13092936415349127,,8.206454918032786e-05
0.01,500480,1432.9,0.12667891996748307,,0.00010201000000000001
0.012,600576,1378.8,0.12141211692939329,,0.00011961474756866651
0.014,700672,1424.0,0.11599097458069282,,0.0001416602756031268
0.016,800768,1423.4,0.11159150407213689,,0.00016610781400623208
0.018,900864,1420.0,0.10761413347843053,,0.0001967222202132521
0.02,1000960,1421.0,0.10399470682186848,,0.00022612711930598627
0.022,1101056,1007.8,0.10006889655157124,,0.0002522828693323005
0.024,1201152,1434.4,0.09695261362416055,,0.0002814640117199497
0.026,1301248,1428.2,0.09432188499614101,,0.0003047851924839281
0.028,1401344,1420.1,0.09215459549594718,,0.00033333907635194044
0.03,1501440,1421.2,0.09040862634358808,,0.0003573846079956132
0.032,1601536,1000.6,0.08895821236740903,,0.00037189585619251317
0.034,1701632,1434.0,0.08741575264183761,,0.00039086628244887567
0.036,1801728,1426.7,0.08635534041220574,,0.00041080439109899365
0.038,1901824,1549.2,0.08527798912561763,,0.0004190615593600834
0.04,2001920,1543.4,0.0839703132010177,,0.00044929071249903577
0.042,2102016,1523.5,0.08301303812000148,,0.00046290467037846903
0.044,2202112,1530.3,0.0819015842112129,,0.0004817004562435631
0.046,2302208,1515.5,0.08075189817210902,,0.0004913826354140587
0.048,2402304,1398.0,0.07958911086820886,,0.0005113347408562375
0.05,2502400,1413.8,0.07784777306153647,,0.0005320969817873116
0.052,2602496,1417.6,0.07629512391431863,,0.0005704799849236166
0.054,2702592,1417.0,0.07530743741165952,,0.000587766098946787
0.056,2802688,1420.0,0.07424766385494291,,0.0005995801975356175
0.058,2902784,1408.8,0.0732470987664769,,0.0006301648134508773
0.06,3002880,1405.3,0.0725042795967263,,0.00064283112620124
0.062,3102976,1379.0,0.07185657884534973,,0.0006756219741546047
0.064,3203072,1419.2,0.07111503604961478,,0.0006960939955934633
0.066,3303168,994.7,0.07049380259974228,,0.0007243582031514804
0.068,3403264,1428.6,0.06985501100873703,,0.0007537700508758251
0.07,3503360,1423.7,0.06929601791798307,,0.0007689208288984293
0.072,3603456,1420.9,0.06856415140659303,,0.0007922198989348806
0.074,3703552,1418.5,0.06778923435436796,,0.0008081435189034717
0.076,3803648,1374.5,0.06696217537612256,,0.0008326310756697658
0.078,3903744,1419.1,0.06627667003580372,,0.0008578606298936353
0.08,4003840,1410.3,0.06552150035681932,,0.0009106363450393605
0.082,4103936,1404.1,0.06517701329248946,,0.0009289401355746517
0.084,4204032,1403.6,0.06451140521356212,,0.0009382295369303982
0.086,4304128,1405.6,0.06387269745587998,,0.0009763254184302155
0.088,4404224,1415.5,0.06332181886676937,,0.0009860886726145177
0.09,4504320,1419.6,0.0627026667489725,,0.0010059090549340696
0.092,4604416,1412.7,0.062066994188234324,,0.0010261278269382446
0.094,4704512,1405.2,0.06143493706460499,,0.0010467529962597034
0.096,4804608,1383.6,0.060870266555215394,,0.0010677927314845235
0.098,4904704,1421.2,0.06035514597964409,,0.0010892553653873624
0.1,5004800,1421.1,0.059860678584984194,,0.0011111493982316485
0.102,5104896,1411.4,0.05947174858825896,,0.001122260892213965
0.104,5204992,1407.6,0.05790937131704272,,0.0009114357994485331
0.106,5305088,1534.0,0.05655941698709717,,0.0009484437477636994
0.108,5405184,991.1,0.05623434021916536,,0.0009484437477636994
0.11,5505280,1434.2,0.05478835972907293,,0.0007476179331406181
0.112,5605376,1378.3,0.053618140318585784,,0.0007779742191740389
0.114,5705472,1426.8,0.053377957857402084,,0.0007857539613657793
0.116,5805568,1423.5,0.05298211993387593,,0.0008015476159892315
0.118,5905664,1419.8,0.05290335577810207,,0.0008095630921491238
0.12,6005760,1424.3,0.05231285452499719,,0.0006318259500287833
0.122,6105856,1004.5,0.050810390840406006,,0.0006509709081406054
0.124,6205952,1432.7,0.050369212484878044,,0.0006574806172220115
0.126,6306048,1425.7,0.05015059552915261,,0.0006774029374044556
0.128,6406144,1418.8,0.04995678469081364,,0.0006774029374044556
0.13,6506240,1546.5,0.049721532932404056,,0.0006841769667785001
0.132,6606336,1400.1,0.04958389412678416,,0.0006910187364462851
0.134,6706432,1379.3,0.04924073313241419,,0.000697928923810748
0.136,6806528,1546.0,0.04914833328989156,,0.0007049082130488554
0.138,6906624,1394.7,0.04867624593398455,,0.0005612057043566272
0.14,7006720,1002.4,0.04731446513167732,,0.0005668177614001935
0.142,7106816,1433.2,0.04701844668563675,,0.0005724859390141955
0.144,7206912,1425.3,0.046352664423187064,,0.00044679837285509043
0.146,7307008,1420.1,0.045457396722967974,,0.00045126635658364133
0.148,7407104,1419.5,0.045273029495535605,,0.00045126635658364133
0.15,7507200,1417.4,0.0442883199666772,,0.0003521921851792702
0.152,7607296,1410.6,0.04387408625477415,,0.00026414413888445267
0.154,7707392,1404.7,0.04299269510847528,,0.0002721479704367905
0.156,7807488,991.5,0.0426559647273682,,0.00027761814464257
0.158,7907584,1430.6,0.04246229241075723,,0.0002803943260889957
0.1598,8000000,1536.2,0.04225849592413268,,0.0002888905545638184
