epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.26972330984709514,,2.7981557377049184e-05
0.004,200192,1472.5,0.14319688908736725,,4.600922131147541e-05
0.006,300288,1471.7,0.1346500899709399,,6.403688524590163e-05
0.008,400384,1444.3,0.13108309074436003,,8.206454918032786e-05
0.01,500480,1469.9,0.12731405433334048,,0.00010201000000000001
0.012,600576,1028.6,0.12245148980556547,,0.0001295256314967406
0.014,700672,1465.5,0.11742330209144851,,0.00016122260776824644
0.016,800768,1474.7,0.11301874925794504,,0.0001967222202132521
0.018,900864,1472.9,0.10857206600172745,,0.0002306722744040366
0.02,1000960,1470.5,0.10401461050486016,,0.0002625265654814979
0.022,1101056,1430.2,0.09964838848851831,,0.0002871214383555207
0.024,1201152,1469.8,0.09630008722129076,,0.0003203323004222715
0.026,1301248,1467.2,0.09361808377382395,,0.0003468739795415254
0.028,1401344,1468.3,0.09132291809143618,,0.0003793709629019827
0.03,1501440,1465.5,0.08940204989422312,,0.0004027099216733591
0.032,1601536,1467.4,0.08759839478356149,,0.00042325217495368424
0.034,1701632,1465.6,0.0859877522987173,,0.00044929071249903577
0.036,1801728,1414.5,0.08470432763285649,,0.0004675337170822537
0.038,1901824,1466.5,0.08322317393310845,,0.0004865174608059987
0.04,2001920,1468.3,0.08200459715807834,,0.0005012594263858812
0.042,2102016,1466.5,0.08064581076507374,,0.0005268286948389224
0.044,2202112,1467.8,0.07947139428628375,,0.0005648316682412045
0.046,2302208,1464.5,0.07815262774372345,,0.000587766098946787
0.048,2402304,1468.4,0.07698922133659158,,0.0006239255578721557
0.05,2502400,1467.2,0.07572938296038781,,0.00064283112620124
0.052,2602496,1468.0,0.07450428029612811,,0.0006756219741546047
0.054,2702592,1467.1,0.0735317844983257,,0.000717186339753941
0.056,2802688,1426.8,0.07259772935181932,,0.0007689208288984293
0.058,2902784,1468.0,0.0716969004601164,,0.0007843761375592877
0.06,3002880,1470.3,0.07064554447789326,,0.0008081435189034717
0.062,3102976,1471.3,0.06960534481593715,,0.0008493669602907281
0.064,3203072,1466.5,0.06884347857035639,,0.0008838546648400424
0.066,3303168,1471.8,0.06798152981892876,,0.0009289401355746517
0.068,3403264,1469.8,0.06728732654505679,,0.0009382295369303982
0.07,3503360,1601.7,0.06632310538874257,,0.0009666588301289262
0.072,3603456,1412.9,0.06552943530137581,,0.0009860886726145177
0.074,3703552,1465.9,0.06484661859167201,,0.0010159681454834104
0.076,3803648,1026.5,0.06408250326162104,,0.0010467529962597034
0.078,3903744,1483.0,0.06334754679818898,,0.0010784706587993688
0.0799,4000000,1603.4,0.06282393543168585,,0.001122260892213965
