epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.23598797901359667,,2.7981557377049184e-05
0.004,200192,1471.7,0.1391171304237507,,4.600922131147541e-05
0.006,300288,1489.0,0.1311803379708239,,6.403688524590163e-05
0.008,400384,1468.9,0.1251424610652887,,8.206454918032786e-05
0.01,500480,1488.1,0.11775303500540116,,0.000101
0.012,600576,1485.5,0.11103635637656502,,0.00012201900399479672
0.014,700672,1486.2,0.10636101043818856,,0.00014025769861695722
0.016,800768,1485.5,0.10244451821460139,,0.00016446318218438818
0.018,900864,1484.2,0.09881445258627157,,0.00017987096025387034
0.02,1000960,1483.1,0.0958428724152048,,0.00020268310020793385
0.022,1101056,1451.1,0.09329614616797098,,0.00021515219505700354
0.024,1201152,1482.6,0.09134142441898965,,0.0002522828693323005
0.026,1301248,1485.8,0.08960346336407429,,0.00027048138294215275
0.028,1401344,1480.3,0.08774906461653502,,0.0002871214383555207
0.03,1501440,1483.4,0.0860745056396555,,0.0003017675173108199
0.032,1601536,1478.2,0.08475278348416623,,0.00033003868945736674
0.034,1701632,1480.3,0.08356711161715905,,0.0003468739795415254
0.036,1801728,1434.1,0.08232369443492206,,0.0003682137190024883
0.038,1901824,1482.4,0.0810044864216424,,0.00038699631925631254
0.04,2001920,1481.8,0.07975321514603427,,0.0004190615593600834
0.042,2102016,1481.0,0.07856823696428553,,0.00044043791049802546
0.044,2202112,1484.7,0.07706847813580651,,0.00046290467037846903
0.046,2302208,1479.4,0.07560952057314041,,0.00050627202064974
0.048,2402304,1480.2,0.07429428831162051,,0.0005268286948389224
0.05,2502400,1483.2,0.07279301705339071,,0.0005482200524324489
0.052,2602496,1480.5,0.07143973808764192,,0.0005761847847728527
0.054,2702592,1481.8,0.0702189405822693,,0.0006301648134508773
0.056,2802688,1443.8,0.06907126793394917,,0.0006756219741546047
0.058,2902784,1487.2,0.06791648407802557,,0.000710085484904892
0.06,3002880,1023.8,0.06673470232873926,,0.0007316017851829951
0.062,3102976,1492.3,0.06544019800165425,,0.0007843761375592877
0.064,3203072,1489.0,0.06447572743191439,,0.0008162249540925064
0.066,3303168,1483.5,0.06325059017295118,,0.0008409573864264635
0.068,3403264,1618.3,0.06679452406933241,,0.0008493669602907281
0.07,3503360,1480.1,0.06257409626222632,,0.0006762151077024956
0.072,3603456,1430.5,0.059543504929908404,,0.0007107088742247768
0.074,3703552,1616.8,0.059699203790453695,,0.0007249941225966947
0.076,3803648,1480.2,0.05706551293735309,,0.00058296887167929
0.078,3903744,1479.2,0.05620106640259933,,0.0006066397455746446
0.0799,4000000,1607.7,0.05457862799471997,,0.0006188332044606951
