epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.24226271309663572,,2.7981557377049184e-05
0.004,200192,1442.1,0.14018355450971656,,4.600922131147541e-05
0.006,300288,1440.7,0.13236689377013985,,6.403688524590163e-05
0.008,400384,1397.4,0.12763229648932775,,8.206454918032786e-05
0.01,500480,1438.7,0.12181481034935587,,0.000101
0.012,600576,1011.0,0.11587176153726896,,0.00012824319950172338
0.014,700672,1448.9,0.11098108774103473,,0.00015187898946333444
0.016,800768,1443.8,0.10675126405628137,,0.00018348636655497315
0.018,900864,1441.8,0.10291428334267853,,0.0002216715217194258
0.02,1000960,1438.7,0.09934536102787613,,0.00024978501914089154
0.022,1101056,1439.4,0.09604022911061412,,0.0002814640117199497
0.024,1201152,1436.9,0.0932357166048206,,0.0003047851924839281
0.026,1301248,1434.3,0.09091241640584244,,0.00034003919178661446
0.028,1401344,1399.4,0.08910201350822473,,0.00038316467253100253
0.03,1501440,1438.2,0.08772357454156632,,0.00041080439109899365
0.032,1601536,1435.6,0.08615726611727034,,0.00044484228960300573
0.034,1701632,1435.7,0.08475924889221216,,0.0004962964617681992
0.036,1801728,1563.1,0.08357705955234025,,0.0005320969817873116
0.038,1901824,1559.8,0.08222486860002093,,0.0005648316682412045
0.04,2001920,1557.5,0.08071297357606766,,0.000587766098946787
0.042,2102016,1431.0,0.07899701865890142,,0.00064283112620124
0.044,2202112,1433.0,0.07739620728184805,,0.0006689326476778264
0.046,2302208,1432.8,0.07575005155695064,,0.000710085484904892
0.048,2402304,1388.5,0.07449458623328782,,0.0007613077513845834
0.05,2502400,1437.7,0.07328221891694667,,0.0008081435189034717
0.052,2602496,1008.9,0.07234379041301625,,0.0008751036285544974
0.054,2702592,1450.9,0.07127893801845248,,0.0009016201436033273
0.056,2802688,1443.9,0.07007247567786586,,0.0009570879506226992
0.058,2902784,1440.4,0.0691432012316516,,0.0010059090549340696
0.06,3002880,1438.7,0.06802090878605538,,0.001036389105207627
0.062,3102976,1439.4,0.06689840332245278,,0.0010892553653873624
0.064,3203072,1434.3,0.0660251137202658,,0.0011448183361474657
0.066,3303168,1412.6,0.06512181136919104,,0.0011678291847040299
0.068,3403264,1396.9,0.06421567740685799,,0.0012274002099240246
0.07,3503360,1435.9,0.06344972393663643,,0.0012520709541434976
0.072,3603456,1005.9,0.0625851836884418,,0.0013159391562431121
0.074,3703552,1582.3,0.0618380783578319,,0.0013423895332835987
0.076,3803648,1441.0,0.06112474218353896,,0.001369371562902599
0.078,3903744,1435.9,0.060340709288787965,,0.0013968959313169413
0.0799,4000000,1561.2,0.059753201783020446,,0.001453615507681094
