epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.3088818366265358,,2.7972350230414744e-05
0.004,200192,1403.4,0.2016677743638568,,4.599078341013825e-05
0.006,300288,1396.4,0.19595603477162168,,6.400921658986176e-05
0.008,400384,1392.6,0.19030828530068897,,8.202764976958526e-05
0.01,500480,1390.2,0.18324789389624924,,0.000101
0.012,600576,1334.8,0.17765136787196253,,0.00011961474756866651
0.014,700672,1370.5,0.17370001781169717,,0.00013345038765672336
0.016,800768,1366.0,0.17080912634234904,,0.00015493175715154746
0.018,900864,1363.4,0.16881086469611242,,0.00017285245734721926
0.02,1000960,1360.3,0.1672151995360699,,0.00018532123022052289
0.022,1101056,1371.9,0.16556773763483443,,0.00019093664881743498
0.024,1201152,1356.3,0.16287071800902678,,0.0002047099312100132
0.026,1301248,974.1,0.16176589050561266,,0.00021515219505700354
0.028,1401344,1397.4,0.16000400498852402,,0.00022838839049904613
0.03,1501440,1507.8,0.1642439674843303,,0.0002448632674648481
0.032,1601536,1467.9,0.19975482906831804,,0.0002448632674648481
0.034,1701632,1469.1,0.18635562344280351,,0.0001836474505986361
0.036,1801728,1461.8,0.17501247908605638,,0.00013773558794897707
0.038,1901824,1458.3,0.17588738197713252,,0.0001033016909617328
0.04,2001920,1456.8,0.16819000423259442,,0.0001033016909617328
0.042,2102016,1462.1,0.16470904023293645,,7.74762682212996e-05
0.044,2202112,1461.4,0.16276644334158935,,5.81072011659747e-05
0.046,2302208,1466.3,0.16136893953966058,,4.358040087448102e-05
0.048,2402304,1461.6,0.16016193340196633,,3.2685300655860766e-05
0.05,2502400,1463.1,0.1592358376668847,,3.2685300655860766e-05
0.052,2602496,1460.2,0.15848820727042226,,2.4513975491895574e-05
0.054,2702592,1463.2,0.157839482054686,,1.838548161892168e-05
0.056,2802688,1349.0,0.15735364813938776,,1.8569336435110895e-05
0.058,2902784,1467.9,0.15710753495888333,,1.8755029799462003e-05
0.06,3002880,1349.6,0.1567940763043016,,1.4349004423823391e-05
0.062,3102976,1361.8,0.15642131251447342,,1.4783793606869664e-05
0.064,3203072,1473.4,0.15608303321292027,,1.5080947858367744e-05
0.066,3303168,1348.0,0.15590071548586307,,1.5080947858367744e-05
0.068,3403264,1362.1,0.1555620167032837,,1.1310710893775807e-05
0.07,3503360,1359.8,0.155426250889783,,8.483033170331855e-06
0.072,3603456,1361.5,0.15511393242175012,,6.362274877748891e-06
0.074,3703552,1474.5,0.15497710447177251,,6.362274877748891e-06
0.076,3803648,1467.6,0.15486401853049198,,4.771706158311668e-06
0.078,3903744,1339.7,0.15471942993381138,,3.5787796187337515e-06
0.0799,4000000,1469.4,0.1546430173230932,,2.6840847140503134e-06
