total_samples,speed_sps,train_loss,val_loss,lr
20019200,3178.7,0.06959351680010481,0.06621515073086348,0.00010648325754106305
20119296,3168.6,0.06960934659709102,0.06615262802232182,0.00010852909151185288
20219392,3568.6,0.06952507218436511,0.06616604422196735,0.0001369213911773008
20319488,3166.4,0.06939908820192528,0.06599927597720259,8.954236106158194e-05
20419584,3168.7,0.0693287290156345,0.0659005484565433,0.00010034908420801025
20519680,3171.7,0.0692787889362601,0.0658125522223092,0.00010418481821888292
20619776,3563.9,0.06930307020692875,0.06586662557793885,0.00013792715056203217
20719872,3162.3,0.0692296016513539,0.06570228961917465,0.00011029093104722347
20819968,3559.1,0.06909490058489164,0.06580482419141764,0.00015868772590248327
20920064,3550.2,0.06916460398670353,0.06584233526818027,0.00019844832843237995
21020160,3158.0,0.06906482691655073,0.06557243406083216,0.00013984855255436284
21120256,3155.4,0.06880267518941703,0.06515742316903049,7.020961975983506e-05
21220352,3558.2,0.06861873056806261,0.06523949025329344,0.00013543119019481767
21320448,3550.0,0.06876875513502399,0.0652892363407694,0.00014590780333857152
21420544,3541.8,0.06866354495286942,0.06532541740301819,0.00018845853523366028
21520640,3539.6,0.06884308309887377,0.065791544104242,0.00028808435340401024
21620736,3148.0,0.06868814682716604,0.06503495944734629,0.00016134119075202638
21720832,3151.1,0.06818710440946052,0.06461050013260954,0.00010735007247556654
21820928,3150.6,0.06791017583721434,0.06441584531653297,7.939639110930386e-05
21921024,3189.9,0.06786917513974793,0.06431117190332386,7.576351020964817e-05
22021120,3550.6,0.06797804367130675,0.06454797178888132,0.00014505803479699506
22121216,3146.4,0.06789834862170012,0.06423822703629632,0.00010102685204205009
22221312,3149.8,0.06758817626387262,0.06408357344658634,7.621215224049584e-05
22321408,3156.2,0.06759802139628573,0.06404103919918128,7.839360688406715e-05
22421504,3160.9,0.06745777563060947,0.06389675799109557,5.324381506529964e-05
22521600,3154.0,0.06747266345316796,0.0638241095385982,5.720074693053061e-05
22621696,3161.6,0.06735514775109108,0.06380647521928416,6.350726470341794e-05
22721792,2643.9,0.06733165993867322,0.06367966147426707,4.2803983797626084e-05
22821888,3178.8,0.06735445383717031,0.06366756796673873,6.07671221713292e-05
22921984,3168.3,0.06722793912948549,0.06357990293559387,3.5533705060511094e-05
23022080,3174.9,0.06711177383085042,0.06353969930409267,4.338312161393911e-05
23122176,3172.7,0.06710897953918828,0.06348969378300756,3.6247697216296145e-05
23222272,3566.3,0.06715005411363928,0.06359848277928279,8.718092733869261e-05
23322368,3557.9,0.0670440250726612,0.06355168264792489,8.517035963225587e-05
23422464,3553.0,0.06715871195506562,0.06370188248240657,0.00012881533216367423
23522560,3159.2,0.06714383184986042,0.06345069459050895,8.261488062857727e-05
23622656,3162.3,0.06697220498186243,0.06332157424801856,6.572335260969808e-05
23722752,3166.8,0.06694564244250202,0.06330623222771913,9.971771671901174e-05
23822848,3565.5,0.0672717379677631,0.06369194851115804,0.00017249212630038386
23922944,3163.7,0.0669634944909369,0.06320572572974624,8.85484468357139e-05
24023040,3173.1,0.06679711304128627,0.06299559712056649,5.763213974101276e-05
24123136,3567.6,0.06673078498114711,0.06334077739910439,0.00015864459751896125
24223232,3556.2,0.06692909386456775,0.06340083987739556,0.0001837850188986842
24323328,3553.8,0.06690663764315188,0.06323478501378935,0.00016056705364166115
24423424,3548.4,0.06847953236164034,0.06416645726128457,0.00031832571315870597
24523520,3159.8,0.06668410320644794,0.06267181078412111,6.242344072622732e-05
24623616,3163.0,0.06612004074827789,0.06242434140379181,3.378827251938735e-05
24723712,3166.3,0.06603009909238962,0.062401937261234795,4.542160144685929e-05
24823808,3219.5,0.06594844572150799,0.06234564845807357,6.86745525092165e-05
24923904,3169.7,0.06591191933587993,0.062257792200416044,5.388232501034528e-05
25024000,3186.8,0.06581065249260125,0.062157620513717315,4.468513887493132e-05
25124096,3165.8,0.06581594814043826,0.06211492459021521,3.9173384108470954e-05
25224192,2712.1,0.06571910025366128,0.062106170952694835,6.148748733054739e-05
25324288,3180.1,0.0657472878961307,0.062060009214587,5.323910491777865e-05
25424384,3173.6,0.06562851864815977,0.061984070779133864,5.2572607807296414e-05
25524480,3579.0,0.06566496976577413,0.062099898258731995,9.00453501515008e-05
25624576,3171.8,0.06561380716236047,0.061944751654662615,5.724481413214191e-05
25724672,3170.0,0.06550589493473473,0.06187964480630443,5.481914951051114e-05
25824768,3176.1,0.0655362731622308,0.06177361540958377,4.175921153188579e-05
25924864,3569.9,0.0655854581986242,0.061920175587783816,8.434609429899955e-05
26024960,3170.6,0.06542282273321201,0.06168559631496145,4.869094713412824e-05
26125056,3174.6,0.0654252258789204,0.061663117649943484,5.037265023118632e-05
26225152,3570.0,0.06536097620682949,0.061899152735997574,0.0001239054702725784
26325248,3568.6,0.06549742968414751,0.06172165353039785,8.71440169998637e-05
26425344,3559.7,0.06542593195005451,0.06170073890571889,9.907054161506383e-05
26525440,3163.0,0.06532124227956128,0.0615595632868608,8.751619234243121e-05
26625536,3169.5,0.06519711777910857,0.06140539295517991,5.858826668520433e-05
26725632,3176.4,0.06507746412244904,0.06129981642135236,5.612327357285545e-05
26825728,3201.8,0.06487246457954197,0.06119444219577794,3.363430869992171e-05
26925824,3173.4,0.06493099630260102,0.061168878568813374,3.086599793791094e-05
27025920,3573.0,0.06489775598506488,0.06117491120843905,4.20224495016237e-05
27126016,3189.7,0.0648313200725314,0.06112893217023189,5.2996729169101806e-05
27226112,3168.1,0.06483716771120915,0.06109170855928749,4.726483112983878e-05
27326208,2749.3,0.06476999920271241,0.061055253305397204,4.172262207836263e-05
