epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.2895879094939098,,2.7981557377049184e-05
0.002,100096,0.0,0.28873424167218414,,2.7981557377049184e-05
0.004,200192,1423.5,0.143578128512863,,4.600922131147541e-05
0.006,300288,1436.0,0.1334141495130251,,6.403688524590163e-05
0.008,400384,1437.4,0.12734779831774704,,8.206454918032786e-05
0.01,500480,1434.7,0.1202946335191617,,0.00010201000000000001
0.012,600576,1434.0,0.11278706211644365,,0.00012824319950172338
0.014,700672,1381.1,0.10756716888655177,,0.00014450764714274964
0.016,800768,1433.7,0.10350007420915472,,0.00017458098192069146
0.018,900864,1431.4,0.09987627789187614,,0.00020067633683953847
0.02,1000960,1429.1,0.0965766604141811,,0.0002216715217194258
0.022,1101056,1429.9,0.09434309533185056,,0.0002448632674648481
0.024,1201152,1428.6,0.09242932149745009,,0.00026515183113631286
0.026,1301248,1429.2,0.09084409263813892,,0.00028999265273907594
0.028,1401344,1384.1,0.0893733578988963,,0.0003140204886013836
0.03,1501440,1429.0,0.08797318507414645,,0.00033003868945736674
0.032,1601536,1433.2,0.08681487671249663,,0.00035034271933694067
0.034,1701632,1428.1,0.08537531958516602,,0.00037189585619251317
0.036,1801728,1430.9,0.08422193026451198,,0.00039086628244887567
0.038,1901824,1429.0,0.08302472699481203,,0.00041080439109899365
0.04,2001920,1432.2,0.08186512448065117,,0.00044043791049802546
0.042,2102016,1425.7,0.0807558240564278,,0.0004722090542530763
0.044,2202112,1422.9,0.07963633630662928,,0.0005012594263858812
0.046,2302208,1423.8,0.07839193195104599,,0.0005113347408562375
0.048,2402304,1388.0,0.07709105004130117,,0.0005374179516051847
0.05,2502400,1431.2,0.0758873721980073,,0.0005704799849236166
0.052,2602496,1423.9,0.07460248784717087,,0.0005936437599362549
0.054,2702592,1427.4,0.07322994960695886,,0.00064283112620124
0.056,2802688,1426.3,0.07192191418708133,,0.0006756219741546047
0.058,2902784,1428.0,0.07057856770275193,,0.0007316017851829951
0.06,3002880,1433.2,0.06912248530198851,,0.0007766100371874136
0.062,3102976,1384.2,0.06769638154131677,,0.0008081435189034717
0.064,3203072,1429.3,0.06619486912056004,,0.0008578606298936353
0.066,3303168,1007.6,0.06496675640268398,,0.0009016201436033273
0.068,3403264,1443.6,0.06392074276304915,,0.0009289401355746517
0.07,3503360,1436.9,0.06264773865833002,,0.0009666588301289262
0.072,3603456,1432.5,0.06154452013733137,,0.0009959495593406629
0.074,3703552,1432.6,0.06068434989284676,,0.0010572205262223005
0.076,3803648,1432.0,0.05991969599633876,,0.0010892553653873624
0.078,3903744,1429.9,0.059010006582645505,,0.0011111493982316485
0.0799,4000000,1552.9,0.05822834995713957,,0.0011562665195089404
