epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.2541647437588333,,2.7981557377049184e-05
0.004,200192,1013.6,0.14081328573739132,,4.600922131147541e-05
0.006,300288,1453.7,0.13279169348194775,,6.403688524590163e-05
0.008,400384,1446.6,0.1282639274626132,,8.206454918032786e-05
0.01,500480,1445.4,0.12274528047084199,,0.000101
0.012,600576,1441.0,0.11660511925092439,,0.00012571630183484304
0.014,700672,1400.2,0.11163468889491943,,0.00014595272361417715
0.016,800768,1441.8,0.10743312716788952,,0.0001677688921462944
0.018,900864,1440.4,0.103535524871953,,0.0002047099312100132
0.02,1000960,1438.9,0.09992900936652327,,0.00023766187499075331
0.022,1101056,1443.7,0.09666196359774036,,0.0002548056980256235
0.024,1201152,1437.0,0.09380279957790814,,0.0002786772393266829
0.026,1301248,1437.6,0.09140324047611803,,0.0002958215050591314
0.028,1401344,1386.7,0.0891408167417397,,0.00031091137485285506
0.03,1501440,1441.7,0.0874370601971436,,0.0003434395837044806
0.032,1601536,1435.3,0.08607216505214686,,0.0003573846079956132
0.034,1701632,1441.0,0.08471297520353362,,0.00038699631925631254
0.036,1801728,1434.9,0.08345140617750489,,0.0004149124350099836
0.038,1901824,1010.1,0.08217020605302527,,0.00043175954367025333
0.04,2001920,1445.3,0.08086437057427433,,0.0004583214558202664
0.042,2102016,1440.4,0.07940451330159937,,0.0004817004562435631
0.044,2202112,1439.3,0.07818377280936521,,0.0005268286948389224
0.046,2302208,1438.4,0.07691260080432039,,0.0005482200524324489
0.048,2402304,1393.9,0.07548050283242369,,0.0005819466326205812
0.05,2502400,1436.3,0.07429533714757246,,0.0006177480771011443
0.052,2602496,1436.8,0.0730039089765695,,0.0006492594374632524
0.054,2702592,1436.2,0.07171937625121583,,0.0006823781938961507
0.056,2802688,1439.4,0.07057458141347027,,0.000710085484904892
0.058,2902784,1437.6,0.06939475832845243,,0.0007463069810651734
0.06,3002880,1438.2,0.06814029022022282,,0.0007689208288984293
0.062,3102976,1439.7,0.06703972789790015,,0.0008001420979242294
0.064,3203072,1433.1,0.06595234759628316,,0.0008243872036334315
0.066,3303168,1435.4,0.06478331521953769,,0.0008751036285544974
0.068,3403264,1399.7,0.0641242271322576,,0.0009016201436033273
0.07,3503360,1433.8,0.06335405722412916,,0.0009476118322997021
0.072,3603456,1432.3,0.062493263026866155,,0.0009666588301289262
0.074,3703552,1434.3,0.061748779414559876,,0.0009959495593406629
0.076,3803648,1433.6,0.060994201866181,,0.001036389105207627
0.078,3903744,1432.1,0.06034499705028351,,0.0010677927314845235
0.0799,4000000,1556.7,0.059680162582229426,,0.0010892553653873624
