total_samples,speed_sps,train_loss,val_loss,lr
100096,0.0,0.2908912540396766,0.16431586993962868,1.8986175115207373e-05
200192,1409.2,0.15858789565770523,0.15166242504097033,2.799539170506913e-05
300288,1397.1,0.14981628013084003,0.14525686574501398,3.700460829493088e-05
400384,1334.6,0.14295088429280253,0.1366075747968803,4.6013824884792635e-05
500480,1368.4,0.13225581403583517,0.12415954083747936,5.502304147465439e-05
600576,966.4,0.12156430485151003,0.11470561015240825,6.403225806451613e-05
700672,1404.4,0.1141207435780474,0.1088638192410122,7.304147465437789e-05
800768,1372.7,0.10967076647921901,0.10554550569304863,8.205069124423963e-05
900864,1351.3,0.1071905476777145,0.10340636737301609,9.105990783410139e-05
1000960,1355.6,0.10539477745361646,0.10177565875196615,0.00010201000000000001
1101056,1351.3,0.10404919223178682,0.10048562525379999,0.00010828567056280802
1201152,1355.1,0.10245762672037115,0.09870730932937506,0.00011156683466653167
1301248,1341.5,0.10109449235146004,0.09748923494908357,0.00012081089504435318
1401344,1316.6,0.09984945414392539,0.09613594362838676,0.00012824319950172338
1501440,1350.7,0.09863959536756702,0.09484268561134371,0.00013345038765672336
1601536,1344.2,0.09738574123672207,0.09357621224893652,0.00014307687835915807
1701632,1346.2,0.09625824634223948,0.09244064245707374,0.00015037523709241033
1801728,1346.4,0.0950908494346282,0.0910692090902493,0.00015804588547029355
1901824,964.6,0.09395397725083944,0.08982542040112361,0.0001628348338459289
2001920,1401.2,0.09268472618078027,0.08849425893490694,0.00016944658106775735
2102016,1319.6,0.091511530987442,0.08741672213600084,0.00018348636655497315
2202112,1354.5,0.09041523104509734,0.08615226875636339,0.00019093664881743498
2302208,1344.6,0.08915547723584163,0.08489561465588563,0.00020268310020793385
2402304,1347.7,0.08789290257198426,0.0834141956694354,0.00020882460082733448
2502400,1351.9,0.08661071207288586,0.08197841575281911,0.0002194767541776493
2602496,1342.1,0.08526054470587874,0.080695039682334,0.00022838839049904613
2702592,1347.3,0.08390676378822692,0.07924792355261165,0.00023530878711955773
2802688,1350.0,0.08267403077667632,0.07794859573092477,0.00024003849374066086
2902784,1343.3,0.08150444730468419,0.07658272846574672,0.0002548056980256235
3002880,1341.1,0.08038648065474942,0.07557982777134947,0.000267803349447676
3102976,1308.8,0.07947502759716395,0.07434072770613875,0.00027591805873929
3203072,1347.8,0.07832096606645438,0.07327403697435544,0.0002814640117199497
3303168,963.4,0.07718743875508419,0.07184568590907459,0.0002958215050591314
3403264,1401.2,0.07618129352474456,0.07064551279563532,0.0002987797201097227
3503360,1358.9,0.07497424577050807,0.06932558189902294,0.00031091137485285506
3603456,1348.5,0.07398060808325058,0.06796835871052033,0.0003140204886013836
3703552,1348.7,0.07281075206482807,0.06695035819939824,0.00033003868945736674
3803648,1300.4,0.0718070001096067,0.06526460176594726,0.00033333907635194044
3903744,1344.4,0.07070469911522267,0.06424005394384937,0.00035034271933694067
4003840,1341.5,0.06993691748975182,0.06353086822056554,0.0003573846079956132
4103936,1350.8,0.06918405865311927,0.06288590209291568,0.00036456803861632505
4204032,1347.4,0.068261240849562,0.06167937159592398,0.0003756148147544383
4304128,1346.8,0.06762602410810378,0.06120277515030194,0.00038316467253100253
4404224,1347.7,0.06631531250065245,0.05839459674863264,0.0003050527656675695
4504320,1340.6,0.06445068342949423,0.05788215743790648,0.0003142961695200625
4604416,1348.8,0.06384011354211651,0.056949397437690084,0.00032381965775268997
4704512,1342.2,0.06336974475504187,0.056544119911410555,0.00033032843287351905
4804608,962.3,0.06278012614802021,0.05480289677148667,0.0002477463246551393
4904704,1401.0,0.060877947798927724,0.05353794989851012,0.0002578058188988998
5004800,1361.4,0.06023230386512054,0.05304150609149906,0.00026561759301735533
5104896,1342.3,0.05985568299927675,0.05299902691077411,0.00027366607170337424
5204992,1350.9,0.059500315429075905,0.052370913257666664,0.00027366607170337424
5305088,1344.8,0.05831661814695124,0.050770719805418786,0.00021571934379872515
5405184,1341.8,0.0574512562197645,0.0500892863651445,0.00022225585563517033
5505280,1343.2,0.05727560034074137,0.04989221479481329,0.00022899043031677165
5605376,1343.1,0.05704701812866399,0.04946987815707624,0.00023128033461993936
5705472,1347.0,0.05602606144898078,0.04801962727806198,0.00018050343272973805
5805568,1319.8,0.05514987292306502,0.04767234843642372,0.00018971092187650398
5905664,1342.5,0.05507130247285909,0.04718614447083958,0.00019160803109526903
6005760,1456.2,0.054673921059617,0.04730817915556224,0.00019352411140622172
6105856,1333.8,0.05433900972537677,0.046158992187977026,0.00014806045953411507
6205952,1341.4,0.05325581322964805,0.045312745762627234,0.0001525468395184583
6306048,1451.2,0.05294187167835662,0.04532498255237618,0.0001571691613027071
6406144,1328.6,0.05270050933865635,0.04484178429782156,0.00015874085291573418
6506240,958.8,0.05199322566542479,0.04370802354322668,0.0001238897760711999
6606336,1402.0,0.05156126570747332,0.0434748249617441,0.0001276437601759333
6706432,1319.8,0.051265361916531076,0.043267244279968725,0.00012892019777769264
6806528,1351.1,0.051059187068353835,0.04310925620092824,0.0001328266086905545
6906624,1340.2,0.05087712657687914,0.042861655182373455,0.00013549642352523466
7006720,1347.8,0.05079290387994798,0.04255414375570963,0.00013549642352523466
7106816,1347.1,0.050034324102618204,0.041540051973331445,0.00010263854082036526
7206912,1341.3,0.04933252511426921,0.04086450249788835,7.852618161814095e-05
7307008,1338.2,0.04869745519307568,0.0404893711836536,8.090560344735224e-05
7407104,1348.8,0.048522459786108994,0.040403792514564024,8.335712413741047e-05
7507200,1343.7,0.04832468591535183,0.03990819404464583,6.314302153408842e-05
7607296,1263.4,0.04784900517872227,0.03952613181855389,6.314302153408842e-05
7707392,1294.4,0.0474488084368846,0.03909564497459709,4.783083881207199e-05
7807488,1333.1,0.04697523224155616,0.038870817817619856,4.830914720019271e-05
7907584,1335.7,0.04693084805632186,0.038730055778850477,4.8792238672194634e-05
8007680,1334.6,0.04679720563923612,0.03859845384801645,4.928016105891658e-05
8107776,1315.5,0.04664241658795215,0.038267743847088705,3.732972200212931e-05
8207872,962.3,0.04635711290571086,0.03802736613400489,2.799729150159698e-05
8307968,1397.8,0.04611048926515957,0.03779934329797824,2.8560037060779082e-05
8408064,1306.0,0.04586665060780847,0.037747340249438405,2.913409380570074e-05
8508160,1460.5,0.04628191526283693,0.03785931081017843,2.1850570354275557e-05
8608256,1321.5,0.04580640646121691,0.03740311665516046,1.6387927765706668e-05
8708352,1341.4,0.04543114000993312,0.03716476225272183,1.6551807043363735e-05
8808448,1337.6,0.04535211108224776,0.03703810617582273,1.2413855282522801e-05
8908544,1340.0,0.04507581486612025,0.036923100051617114,9.310391461892101e-06
9008640,1336.4,0.045077359308595855,0.03685327634392909,6.982793596419076e-06
9108736,1336.7,0.04494152646845259,0.03675694743830582,6.982793596419076e-06
9208832,1340.1,0.044868268958671624,0.036694029713522,5.28946614928745e-06
9308928,1343.3,0.0448627621125992,0.036673221531858737,3.967099611965587e-06
9409024,1342.4,0.04474643728388545,0.03659741460644713,3.967099611965587e-06
9509120,1306.8,0.04468993750184089,0.036589747698927366,4.006770608085243e-06
9609216,1343.4,0.04470150014552314,0.03656402585675809,3.0050779560639327e-06
9709312,1344.4,0.04454858707802375,0.03651357618571958,2.2538084670479495e-06
9809408,1341.2,0.044584204654788115,0.03650501582074781,1.6903563502859621e-06
9909504,1335.7,0.04460970589610012,0.03641601194898468,1.6903563502859621e-06
10009600,1454.8,0.044564096747761794,0.03644292498059055,1.2677672627144717e-06
10109696,1417.9,0.04559662629423849,0.03865176534791244,0.00010201000000000001
10209792,1423.2,0.047350040205832944,0.038648059760022516,7.65075e-05
10309888,1417.2,0.046794255742865144,0.038241195671022875,7.65075e-05
10409984,1415.7,0.04627164167440151,0.03771134387327236,5.795443125e-05
10510080,1425.9,0.0459974463314504,0.03759888327532696,5.85339755625e-05
10610176,1426.4,0.04594248424634299,0.03722164458646055,4.3900481671875e-05
10710272,1429.4,0.04549086251107933,0.03686663716186238,3.292536125390625e-05
10810368,1418.7,0.04509408203194208,0.03661157204435987,3.358716101510977e-05
10910464,899.2,0.044969371174607434,0.036343019666237986,2.519037076133233e-05
11010560,1321.3,0.04459402866451941,0.03615010854722192,1.8892778070999247e-05
11110656,1092.4,0.04432603565361494,0.03600383364210642,1.8892778070999247e-05
11210752,1129.7,0.0442431881795149,0.03582789988478729,1.4169583553249435e-05
11310848,1065.4,0.04414020076660854,0.03567521838969122,1.0627187664937076e-05
11410944,1216.6,0.044058088641947185,0.035677612308763214,1.0733459541586447e-05
11511040,1200.3,0.04397387159488085,0.035588925896524404,8.050094656189836e-06
11611136,1341.2,0.043792544509215124,0.035468748272695985,6.037570992142377e-06
11711232,1198.0,0.04363264820879073,0.035425572994529655,6.097946702063801e-06
11811328,1167.5,0.043711602059014316,0.035392392099280176,4.573460026547851e-06
11911424,1207.2,0.04349510221149001,0.0353029003467613,3.430095019910888e-06
12011520,1316.3,0.04359336891938049,0.0352972031512251,3.430095019910888e-06
12111616,1278.5,0.04355300798097535,0.035268825821413,2.572571264933166e-06
12211712,1439.5,0.043469920506715165,0.035272205381231714,1.9294284486998745e-06
12311808,1301.4,0.04354564114795317,0.03524390603938274,1.4470713365249058e-06
12411904,1159.0,0.0433640840470486,0.035186452584282914,1.0853035023936793e-06
12512000,1064.1,0.04342583319186555,0.03517301214471029,1.0853035023936793e-06
12612096,1173.5,0.045565549188943774,0.038134594869880606,0.00010303010000000001
12712192,1152.0,0.046513029548060865,0.03737773543209872,7.727257500000001e-05
12812288,1114.8,0.0459133659768135,0.03744615250852114,5.7954431250000006e-05
12912384,1115.8,0.045565558211577824,0.03666059763066852,5.7954431250000006e-05
13012480,1130.5,0.044877525161751704,0.03610740582565798,4.390048167187501e-05
13112576,1090.4,0.044545679512764794,0.0360469207317223,4.433948648859376e-05
