[Ksamples=  2,652,672 | loss=0.123467 | speed=1757 sps | lr=2.87e-06
[Ksamples=  2,677,760 | loss=0.123411 | speed=1724 sps | lr=2.87e-062026-07-05 12:50:28 | sweep_noise_prob0.2 | epoch=  0.05 | samples=  2,702,592 | speed= 1,524 sps | loss=0.123357 | lr=2.87e-06

[Ksamples=  2,727,680 | loss=0.123057 | speed=1354 sps | lr=2.87e-06
[Ksamples=  2,752,768 | loss=0.123166 | speed=1748 sps | lr=2.15e-06
[Ksamples=  2,777,856 | loss=0.123121 | speed=1735 sps | lr=2.15e-062026-07-05 12:51:34 | sweep_noise_prob0.2 | epoch=  0.06 | samples=  2,802,688 | speed= 1,524 sps | loss=0.123071 | lr=2.15e-06

[Ksamples=  2,827,776 | loss=0.122899 | speed=1354 sps | lr=2.15e-06
[Ksamples=  2,852,864 | loss=0.122898 | speed=1759 sps | lr=2.15e-06
[Ksamples=  2,877,952 | loss=0.122866 | speed=1758 sps | lr=1.62e-062026-07-05 12:52:40 | sweep_noise_prob0.2 | epoch=  0.06 | samples=  2,902,784 | speed= 1,520 sps | loss=0.122855 | lr=1.62e-06

[Ksamples=  2,927,872 | loss=0.122661 | speed=1337 sps | lr=1.62e-06
[Ksamples=  2,952,960 | loss=0.122626 | speed=1758 sps | lr=1.62e-06
[Ksamples=  2,978,048 | loss=0.122679 | speed=1740 sps | lr=1.62e-062026-07-05 12:53:46 | sweep_noise_prob0.2 | epoch=  0.06 | samples=  3,002,880 | speed= 1,518 sps | loss=0.122667 | lr=1.21e-06

[Ksamples=  3,027,968 | loss=0.122499 | speed=1341 sps | lr=1.21e-06
[Ksamples=  3,053,056 | loss=0.122587 | speed=1758 sps | lr=1.21e-06
[Ksamples=  3,078,144 | loss=0.122581 | speed=1741 sps | lr=1.21e-062026-07-05 12:54:51 | sweep_noise_prob0.2 | epoch=  0.06 | samples=  3,102,976 | speed= 1,521 sps | loss=0.122573 | lr=1.21e-06

[Ksamples=  3,128,064 | loss=0.123445 | speed=1344 sps | lr=1.02e-04
[Ksamples=  3,153,152 | loss=0.124741 | speed=1757 sps | lr=1.02e-04
[Ksamples=  3,178,240 | loss=0.124784 | speed=1750 sps | lr=1.04e-042026-07-05 12:55:57 | sweep_noise_prob0.2 | epoch=  0.06 | samples=  3,203,072 | speed= 1,522 sps | loss=0.126081 | lr=1.04e-04

[Ksamples=  3,228,160 | loss=0.147908 | speed=1339 sps | lr=1.04e-04
[Ksamples=  3,253,248 | loss=0.144419 | speed=1727 sps | lr=1.04e-04
[Ksamples=  3,278,336 | loss=0.141161 | speed=1732 sps | lr=1.04e-042026-07-05 12:57:03 | sweep_noise_prob0.2 | epoch=  0.07 | samples=  3,303,168 | speed= 1,515 sps | loss=0.138390 | lr=7.80e-05

[Ksamples=  3,328,256 | loss=0.126007 | speed=1351 sps | lr=7.80e-05
[Ksamples=  3,353,344 | loss=0.124832 | speed=1758 sps | lr=7.88e-05
[Ksamples=  3,378,432 | loss=0.123796 | speed=1733 sps | lr=8.37e-052026-07-05 12:58:09 | sweep_noise_prob0.2 | epoch=  0.07 | samples=  3,403,264 | speed= 1,523 sps | loss=0.122943 | lr=8.79e-05

[Ksamples=  3,428,352 | loss=0.119280 | speed=1350 sps | lr=9.06e-05
[Ksamples=  3,453,440 | loss=0.118652 | speed=1758 sps | lr=9.43e-05
[Ksamples=  3,478,528 | loss=0.118102 | speed=1732 sps | lr=9.62e-052026-07-05 12:59:15 | sweep_noise_prob0.2 | epoch=  0.07 | samples=  3,503,360 | speed= 1,518 sps | loss=0.117588 | lr=9.91e-05

[Ksamples=  3,528,448 | loss=0.115011 | speed=1342 sps | lr=1.05e-04
[Ksamples=  3,553,536 | loss=0.114526 | speed=1743 sps | lr=1.07e-04
[Ksamples=  3,578,624 | loss=0.114090 | speed=1735 sps | lr=1.09e-042026-07-05 13:00:21 | sweep_noise_prob0.2 | epoch=  0.07 | samples=  3,603,456 | speed= 1,518 sps | loss=0.113645 | lr=1.13e-04
