epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.2894446763693524,,2.7972350230414744e-05
0.004,200192,1463.9,0.16173679551200185,,4.599078341013825e-05
0.006,300288,1442.4,0.15378045079195896,,6.400921658986176e-05
0.008,400384,1445.1,0.15013312630336303,,8.202764976958526e-05
0.01,500480,1440.3,0.1446806576550769,,0.000101
0.012,600576,1442.5,0.13565601652388073,,0.00014595272361417715
0.014,700672,1439.1,0.12736627331856268,,0.00017987096025387034
0.016,800768,1440.3,0.12122387963030344,,0.0002216715217194258
0.018,900864,1444.4,0.11570186996856309,,0.000267803349447676
0.02,1000960,1443.2,0.11165235157284285,,0.0003047851924839281
0.022,1101056,1002.0,0.10819186418867477,,0.00033667246711545986
0.024,1201152,1489.5,0.10553766036277537,,0.00036456803861632505
0.026,1301248,1450.3,0.10319287577629699,,0.00039477494527336444
0.028,1401344,1468.0,0.10149406731281134,,0.00041080439109899365
0.03,1501440,1443.9,0.09988866332927933,,0.00044043791049802546
0.032,1601536,1446.7,0.09833735456247159,,0.0004675337170822537
0.034,1701632,1441.6,0.09709994273874765,,0.0004913826354140587
0.036,1801728,1442.5,0.09572159929577347,,0.0005113347408562375
0.038,1901824,1438.8,0.09460760382435206,,0.0005482200524324489
0.04,2001920,1443.8,0.0934585957690273,,0.0005592392754863411
0.042,2102016,1445.0,0.09225302818409926,,0.0005936437599362549
0.044,2202112,1439.0,0.09116141023614523,,0.0006116317595060834
0.046,2302208,1441.0,0.09015292127419006,,0.00064283112620124
0.048,2402304,1442.8,0.08922319765895834,,0.0006823781938961507
0.05,2502400,995.7,0.08821005860100621,,0.000717186339753941
0.052,2602496,1488.4,0.08714451095865816,,0.0007389178030348251
0.054,2702592,1479.2,0.08614352084410465,,0.0007613077513845834
0.056,2802688,1448.6,0.08512594667084687,,0.0007922198989348806
0.058,2902784,1443.7,0.08428027852416953,,0.0008243872036334315
0.06,3002880,1397.8,0.08346244868110209,,0.0008493669602907281
0.062,3102976,1445.1,0.08281858486440176,,0.0008838546648400424
0.064,3203072,1442.0,0.08199979606872934,,0.0009016201436033273
0.066,3303168,1441.0,0.08120699535550364,,0.0009289401355746517
0.068,3403264,1442.5,0.08051620040784406,,0.0009476118322997021
0.07,3503360,1402.9,0.07971751122066127,,0.0009763254184302155
0.072,3603456,1449.4,0.07919021671080528,,0.0010159681454834104
0.074,3703552,1385.9,0.07852984395097284,,0.0010467529962597034
0.076,3803648,1446.2,0.07794345284590636,,0.0010572205262223005
0.078,3903744,1442.0,0.07744611881654281,,0.0011448183361474657
0.0799,4000000,1562.1,0.0771592430017413,,0.00117950747655107
