epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.3431372276276274,,2.7981557377049184e-05
0.004,200192,1453.4,0.1518939327248527,,4.600922131147541e-05
0.006,300288,1456.1,0.13743450292540937,,6.403688524590163e-05
0.008,400384,1434.7,0.13158697236681838,,8.206454918032786e-05
0.01,500480,1457.1,0.12674048295258866,,0.00010201000000000001
0.012,600576,1452.5,0.12082320259278997,,0.00012571630183484304
0.014,700672,1455.7,0.11454473300586882,,0.00015804588547029355
0.016,800768,1454.6,0.11010998014903739,,0.00019477447545866543
0.018,900864,1437.6,0.10629911231034248,,0.0002216715217194258
0.02,1000960,1444.3,0.10200557356600261,,0.0002522828693323005
0.022,1101056,1408.0,0.09830576379585754,,0.00028999265273907594
0.024,1201152,1453.8,0.09547103312619203,,0.0003171606934873975
0.026,1301248,1446.8,0.09345650326108079,,0.0003434395837044806
0.028,1401344,1439.3,0.09202905883417105,,0.00037189585619251317
0.03,1501440,1433.1,0.0906604247744126,,0.00039477494527336444
0.032,1601536,1435.5,0.0894303619289947,,0.00041080439109899365
0.034,1701632,1436.7,0.08833219583534524,,0.00044043791049802546
0.036,1801728,1388.5,0.08721729672854514,,0.00046290467037846903
0.038,1901824,1454.4,0.08613768269491318,,0.00047693114479560703
0.04,2001920,1432.6,0.08490789132883482,,0.0004962964617681992
0.042,2102016,1429.9,0.08388121529003544,,0.0005164480882647998
0.044,2202112,1437.2,0.08280751011941744,,0.0005427921311212365
0.046,2302208,1005.5,0.08177673706160787,,0.0005761847847728527
0.048,2402304,1466.8,0.08079808268248273,,0.0006177480771011443
0.05,2502400,1458.4,0.07978621241457932,,0.0006492594374632524
0.052,2602496,1455.0,0.07871523571898566,,0.0006689326476778264
0.054,2702592,1455.3,0.07764218038762621,,0.000710085484904892
0.056,2802688,1384.8,0.07663217951041049,,0.0007613077513845834
0.058,2902784,1455.3,0.07555999681163017,,0.0008326310756697658
0.06,3002880,1440.2,0.07435353753892966,,0.0008926932114884428
0.062,3102976,1432.5,0.07302290997694215,,0.0009197427084897541
0.064,3203072,1439.4,0.07157243717738125,,0.0009763254184302155
0.066,3303168,989.4,0.07018160379832358,,0.0010261278269382446
0.068,3403264,1468.9,0.06883453015628678,,0.0010572205262223005
0.07,3503360,1461.9,0.06765617494997771,,0.001122260892213965
0.072,3603456,1458.7,0.06663472193967351,,0.0011678291847040299
0.074,3703552,1457.0,0.06544524936191261,,0.00117950747655107
0.076,3803648,1451.2,0.06435949166717432,,0.001215247732598044
0.078,3903744,1448.3,0.06358489163620087,,0.0012900099561249997
0.0799,4000000,1564.2,0.06284600455670598,,0.0013290985478055432
