epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.21878917759184338,,2.7981557377049184e-05
0.004,200192,1402.6,0.1541495238957198,,4.600922131147541e-05
0.006,300288,1369.0,0.14654225530221943,,6.403688524590163e-05
0.008,400384,1398.3,0.14051274017757162,,8.206454918032786e-05
0.01,500480,1396.2,0.1324985194236726,,0.00010201000000000001
0.012,600576,1518.7,0.19067221479800045,,0.00010406040100000001
0.014,700672,1508.5,0.18005057460511736,,7.804530075000001e-05
0.016,800768,1500.5,0.16146716970921782,,5.853397556250001e-05
0.018,900864,1500.4,0.1521371224957049,,4.3900481671875e-05
0.02,1000960,1508.5,0.14534827506603182,,4.3900481671875e-05
0.022,1101056,1499.7,0.13792887539662363,,3.292536125390625e-05
0.024,1201152,1499.8,0.13292311196741852,,2.469402094042969e-05
0.026,1301248,1381.0,0.1292539632610043,,2.6740086164264513e-05
0.028,1401344,1394.3,0.12654718655683195,,2.9537690812448612e-05
0.03,1501440,991.5,0.12423737935931481,,3.295426667303584e-05
0.032,1601536,1412.0,0.12207081372780568,,3.498161812170653e-05
0.034,1701632,1360.0,0.12009420400232915,,3.75050294621888e-05
0.036,1801728,1404.6,0.11823245854405186,,4.0210467968227574e-05
0.038,1901824,1403.8,0.11630342426278707,,4.4861546316751125e-05
0.04,2001920,1402.0,0.1150002681728824,,4.809764975637491e-05
0.042,2102016,1399.4,0.11320675562714677,,5.105662441294125e-05
0.044,2202112,1399.4,0.11131333310128477,,5.260369118927779e-05
0.046,2302208,1399.6,0.10977906655625004,,5.473961199236414e-05
0.048,2402304,1399.5,0.10839452857480329,,5.75318823425492e-05
0.05,2502400,1519.2,0.10723354333959272,,5.986790746850489e-05
0.052,2602496,1396.9,0.106889273409191,,6.046658654318994e-05
0.054,2702592,1516.8,0.10562150012654112,,6.29217724278555e-05
0.056,2802688,1381.3,0.10462086308566505,,6.679272934369904e-05
0.058,2902784,1361.0,0.10454935426144954,,6.81352632035074e-05
0.06,3002880,1400.0,0.10359788966148406,,6.881661583554247e-05
0.062,3102976,1518.6,0.1046356580713216,,7.090182811197525e-05
0.064,3203072,1501.1,0.10475629832967163,,5.3176371083981435e-05
0.066,3303168,1382.7,0.10227993635646522,,5.4787668304197155e-05
0.068,3403264,1398.9,0.1011188164200929,,5.7012267335897454e-05
0.07,3503360,1518.3,0.10625238600365645,,4.275920050192309e-05
0.072,3603456,1501.5,0.10207215845203765,,4.275920050192309e-05
0.074,3703552,1384.5,0.10016811244628009,,3.370526209632161e-05
0.076,3803648,1399.0,0.09863933623599275,,3.507383089553328e-05
0.078,3903744,1400.4,0.09800163212487155,,3.57788148965335e-05
0.08,4003840,1517.9,0.10004946435122844,,3.649796907595382e-05
0.082,4103936,1335.1,0.09801187857871166,,2.8202920527693224e-05
0.084,4204032,1401.1,0.09706044185649404,,2.9057497222602857e-05
0.086,4304128,990.4,0.09655747162487806,,3.0237348130404396e-05
0.088,4404224,1415.2,0.09611746236262723,,3.053972161170844e-05
0.09,4504320,1526.7,0.09616704407098044,,3.084511882782552e-05
0.092,4604416,1381.3,0.09607230071597697,,2.313383912086914e-05
0.094,4704512,1399.2,0.09512886435479459,,2.359882928719861e-05
0.096,4804608,1398.9,0.09455496520566209,,2.431389741343002e-05
0.098,4904704,1519.4,0.09427478412151946,,1.8235423060072513e-05
0.1,5004800,1396.2,0.09447859404870616,,1.841777729067324e-05
0.102,5104896,1399.6,0.0939171194191784,,1.4231890770268446e-05
0.104,5204992,1517.7,0.0933548777800082,,1.0780657258478349e-05
0.106,5305088,1498.1,0.09290000137008364,,1.1218395173608177e-05
0.108,5405184,1377.4,0.09272878346464518,,1.14438849165977e-05
0.11,5505280,1509.1,0.09257742421477652,,1.1673907003421314e-05
0.112,5605376,1337.2,0.0923847143378709,,8.842984555091647e-06
0.114,5705472,1397.6,0.09204750650983942,,8.931414400642563e-06
0.116,5805568,1517.8,0.0920545579603566,,9.110935830095478e-06
0.118,5905664,983.7,0.09183139649346052,,6.833201872571609e-06
0.12,6005760,1534.4,0.0916867118395503,,6.901533891297326e-06
0.122,6105856,1400.3,0.09160454681767222,,6.901533891297326e-06
0.124,6205952,1522.0,0.0914797016498073,,5.176150418472994e-06
0.126,6306048,1397.9,0.09136369588125087,,5.227911922657724e-06
0.128,6406144,1519.5,0.09128132590171321,,5.280191041884301e-06
0.13,6506240,1502.2,0.09113751729126171,,3.960143281413226e-06
0.132,6606336,1500.3,0.09099258183289671,,2.9701074610599195e-06
0.134,6706432,1381.7,0.09089986286352357,,2.9701074610599195e-06
0.136,6806528,1396.2,0.09088478490824589,,2.2275805957949397e-06
0.138,6906624,1516.8,0.09088995343888812,,1.7042662243278136e-06
0.14,7006720,1384.6,0.0907472932087186,,1.7042662243278136e-06
0.142,7106816,1517.3,0.09068320661097232,,1.2909816649283189e-06
0.144,7206912,1500.2,0.09110818601325345,,0.000101
0.146,7307008,1496.7,0.10881164536604186,,0.000101
0.148,7407104,1510.9,0.10586738165306009,,7.575e-05
0.15,7507200,1493.6,0.10538462783826892,,5.68125e-05
0.152,7607296,1505.6,0.09864744500202291,,4.2609375e-05
0.154,7707392,1494.1,0.09601511701446055,,3.1957031249999996e-05
0.156,7807488,1501.3,0.09443461325238733,,3.1957031249999996e-05
0.158,7907584,1501.4,0.09349802618517596,,2.3967773437499995e-05
0.16,8007680,1499.3,0.0928008478430226,,1.7975830078124997e-05
