epoch,total_samples,speed_sps,train_loss,val_loss,lr
0.002,100096,0.0,0.2973646625990758,,2.7972350230414744e-05
0.004,200192,1443.2,0.18077339761702302,,4.599078341013825e-05
0.006,300288,1404.9,0.17425643208691532,,6.400921658986176e-05
0.008,400384,1431.7,0.17075411403727958,,8.202764976958526e-05
0.01,500480,1007.0,0.1659202990705705,,0.000101
0.012,600576,1468.0,0.15946234339643317,,0.00012824319950172338
0.014,700672,1458.4,0.15180932778074308,,0.00015493175715154746
0.016,800768,1441.4,0.14558318459316896,,0.00017987096025387034
0.018,900864,1432.0,0.14074716261585654,,0.00020675703052211333
0.02,1000960,1400.6,0.13683633498675987,,0.00023766187499075331
0.022,1101056,1430.5,0.1336275209932376,,0.000267803349447676
0.024,1201152,1427.5,0.13061898314129666,,0.0002987797201097227
0.026,1301248,1429.0,0.12795456725618112,,0.00033333907635194044
0.028,1401344,1436.0,0.12556661154760423,,0.0003682137190024883
0.03,1501440,1425.7,0.12331621903364005,,0.00041080439109899365
0.032,1601536,1426.8,0.12145438287264246,,0.0004537836196240261
0.034,1701632,1383.9,0.11982736183935419,,0.0004962964617681992
0.036,1801728,1437.1,0.11823475837250196,,0.0005164480882647998
0.038,1901824,1423.9,0.11675921137756703,,0.0005537022529567734
0.04,2001920,1425.2,0.11540566763990676,,0.000587766098946787
0.042,2102016,1426.0,0.1142862306150329,,0.0006116317595060834
0.044,2202112,1431.8,0.1132683216420281,,0.0006492594374632524
0.046,2302208,1428.5,0.11243648405956186,,0.0006823781938961507
0.048,2402304,1430.4,0.11154685238057085,,0.0006960939955934633
0.05,2502400,1425.8,0.11073844759817929,,0.000717186339753941
0.052,2602496,1428.2,0.10983876941149193,,0.0007243582031514804
0.054,2702592,1392.8,0.10906705065913823,,0.0007389178030348251
0.056,2802688,1432.2,0.10827554325999507,,0.0007537700508758251
0.058,2902784,1429.6,0.10763313425014086,,0.0007689208288984293
0.06,3002880,1431.7,0.10709664176034805,,0.0007766100371874136
0.062,3102976,1549.4,0.10657910815895061,,0.0008001420979242294
0.064,3203072,1416.5,0.10609065897553169,,0.0008162249540925064
0.066,3303168,1429.0,0.10566392485671641,,0.0008409573864264635
0.068,3403264,1424.2,0.10509229474284155,,0.0008493669602907281
0.07,3503360,1384.1,0.10459831631397043,,0.0008578606298936353
0.072,3603456,1244.9,0.10421391704198345,,0.0008664392361925717
0.074,3703552,1458.0,0.10375729662454342,,0.0008926932114884428
0.076,3803648,1432.6,0.10347486859011223,,0.0009016201436033273
0.078,3903744,1426.9,0.10232805291100232,,0.0007178159629670244
0.0799,4000000,1544.6,0.10103121538587073,,0.0007249941225966946
