Loaded 20 text files — 50,102,558 characters total
Sweep: noise_sweep_n4  (grid over noise_prob)
  seq_len=128  target=8M samples  budget=384.0M
  workspace: sessions/noise_sweep  |  log: sessions/noise_sweep_summary.csv

    vary    n        b      params
   0.025    4    2.777  384,025,902
    0.05    4    2.777  384,025,902
     0.1    4    2.777  384,025,902
    0.15    4    2.777  384,025,902

──────────────────────────────────────────────────
[noise_prob=0.025]
  arch: 2688→8584→7837→7091→6344→160→6344→7091→7837→8584→2688
  params: 384,025,902  batch: 256
  Loaded uint8 cache: 131.5 MB
  noise: prob=0.025, std=3.0
  training 8,000,000 samples...


[Ksamples=  4,028,928 | loss=0.062588 | speed=1196 sps | lr=1.23e-03
[Ksamples=  4,054,016 | loss=0.062425 | speed=1764 sps | lr=1.23e-03
[Ksamples=  4,079,104 | loss=0.062335 | speed=1764 sps | lr=1.24e-032026-07-04 21:31:54 | sweep_noise_prob0.025 | epoch=  0.08 | samples=  4,103,936 | speed= 1,425 sps | loss=0.062261 | lr=1.24e-03

[Ksamples=  4,129,024 | loss=0.061884 | speed=1195 sps | lr=1.26e-03
[Ksamples=  4,154,112 | loss=0.061835 | speed=1765 sps | lr=1.28e-03
[Ksamples=  4,179,200 | loss=0.061799 | speed=1764 sps | lr=1.28e-032026-07-04 21:33:04 | sweep_noise_prob0.025 | epoch=  0.08 | samples=  4,204,032 | speed= 1,426 sps | loss=0.061696 | lr=1.28e-03

[Ksamples=  4,229,120 | loss=0.061196 | speed=1195 sps | lr=1.29e-03
[Ksamples=  4,254,208 | loss=0.061138 | speed=1765 sps | lr=1.30e-03
[Ksamples=  4,279,296 | loss=0.061090 | speed=1764 sps | lr=1.32e-032026-07-04 21:34:16 | sweep_noise_prob0.025 | epoch=  0.09 | samples=  4,304,128 | speed= 1,390 sps | loss=0.061032 | lr=1.33e-03

[Ksamples=  4,329,216 | loss=0.060813 | speed=1146 sps | lr=1.33e-03
[Ksamples=  4,354,304 | loss=0.060724 | speed=1766 sps | lr=1.33e-03
[Ksamples=  4,379,392 | loss=0.060654 | speed=1765 sps | lr=1.34e-032026-07-04 21:35:26 | sweep_noise_prob0.025 | epoch=  0.09 | samples=  4,404,224 | speed= 1,425 sps | loss=0.060606 | lr=1.34e-03

[Ksamples=  4,429,312 | loss=0.060241 | speed=1193 sps | lr=1.34e-03
[Ksamples=  4,454,400 | loss=0.060158 | speed=1765 sps | lr=1.36e-03
[Ksamples=  4,479,488 | loss=0.060117 | speed=1764 sps | lr=1.36e-032026-07-04 21:36:37 | sweep_noise_prob0.025 | epoch=  0.09 | samples=  4,504,320 | speed= 1,426 sps | loss=0.060061 | lr=1.37e-03

[Ksamples=  4,529,408 | loss=0.059681 | speed=1196 sps | lr=1.37e-03
[Ksamples=  4,554,496 | loss=0.059580 | speed=1765 sps | lr=1.37e-03
[Ksamples=  4,579,584 | loss=0.059509 | speed=1764 sps | lr=1.38e-032026-07-04 21:37:47 | sweep_noise_prob0.025 | epoch=  0.09 | samples=  4,604,416 | speed= 1,422 sps | loss=0.059479 | lr=1.38e-03

[Ksamples=  4,629,504 | loss=0.059143 | speed=1190 sps | lr=1.38e-03
[Ksamples=  4,654,592 | loss=0.058999 | speed=1765 sps | lr=1.38e-03
